INDEX_NAME,INDEX_REGION,LONG,SAMPLEID,TAXAID,N_TAXA,EXCLUDE,NONTARGET,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,TOLVAL,LIFE_CYCLE
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Clathrosperchon americanus,1,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Clathrosperchonidae,,,Clathrosperchon,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Corynoneura,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Corynoneura,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Crangonyx,28,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,,,Crangonyx,8,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Dubiraphia,13,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Elmidae,12,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Hemerodromia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Hemerodromia,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Hydropsyche betteni,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Hydroptila,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,,,Hydroptila,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Hygrobates,2,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,,,Hygrobates,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Lype diversa,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Psychomyiidae,,,Lype,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Maccaffertium,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Macronychus glabratus,18,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Macronychus,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Microcylloepus pusillus,66,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Microcylloepus,5,semi
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Microtendipes rydalensis group,31,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Nais,1,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,Nais,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Paratendipes,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Paratendipes,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Pentaneura,6,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Pentaneura,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Pisidiidae,3,TRUE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,,,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Pisidium,2,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,Pisidium,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Polycentropus,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Polycentropodidae,,,Polycentropus,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Polypedilum illinoense group,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Potthastia longimanus,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Diamesinae,Diamesini,Potthastia,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Pristina,2,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,Pristina,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Rheocricotopus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Rheocricotopus,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Rheotanytarsus exiguus group,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Rheotanytarsus pellucidus,6,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Stenelmis,2,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Stenelmis,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Stenochironomus,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Stenochironomus,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Tanytarsini,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Tanytarsus,31,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Thienemannimyia group,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia,,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058,Tubificoid Naididae,6,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,,,,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Ancyronyx variegatus,2,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Ancyronyx,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Caecidotea communis,13,FALSE,FALSE,Arthropoda,Malacostraca,Isopoda,Asellidae,,,Caecidotea,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Calopterygidae,1,TRUE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Calopteryx,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Calopteryx,5,semi
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Clathrosperchon americanus,1,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Clathrosperchonidae,,,Clathrosperchon,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Corynoneura,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Corynoneura,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Crangonyx,11,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,,,Crangonyx,8,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Dubiraphia,4,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Elmidae,8,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Hygrobates,1,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,,,Hygrobates,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Macronychus glabratus,3,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Macronychus,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Microcylloepus pusillus,20,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Microcylloepus,5,semi
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Microtendipes rydalensis group,10,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Nais,1,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,Nais,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Pentaneura,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Pentaneura,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Pisidiidae,2,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,,,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Polycentropus,3,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Polycentropodidae,,,Polycentropus,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Polypedilum illinoense group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Potthastia longimanus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Diamesinae,Diamesini,Potthastia,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Pristina,1,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,Pristina,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Rheotanytarsus exiguus group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Rheotanytarsus pellucidus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Stenelmis,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Stenelmis,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Stenochironomus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Stenochironomus,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Tanytarsus,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Thienemannimyia group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia,,
MassDEP_2020_Bugs,LowGradientIBI,-71.6512886,2015058.R,Tubificoid Naididae,1,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,,,,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Caecidotea communis,16,FALSE,FALSE,Arthropoda,Malacostraca,Isopoda,Asellidae,,,Caecidotea,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Calopterygidae,1,TRUE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Calopteryx,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Calopteryx,5,semi
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Ceratopogoninae,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,Ceratopogoninae,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Cheumatopsyche,3,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Chironomini,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Crangonyx,75,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,,,Crangonyx,8,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Dicrotendipes,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,8,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Diplocladius,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Diplocladius,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Dubiraphia,2,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Ferrissia,1,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Ancylidae,,,Ferrissia,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Gammarus,24,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Gammaridae,,,Gammarus,8,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Hemerodromia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Hemerodromia,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Hyalella,52,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,,Hyalella,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Hydropsyche betteni,2,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Lebertia,3,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,,,Lebertia,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Limnophyes,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Limnophyes,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Lumbriculidae,7,FALSE,FALSE,Annelida,Clitellata,Lumbriculida,Lumbriculidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Lymnaeidae,1,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,,,,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Natarsia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Natarsiini,Natarsia,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Paratanytarsus,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Paratanytarsus,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Paratendipes,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Paratendipes,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Phaenopsectra,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Phaenopsectra,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Physa,6,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Physidae,,,Physa,,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Pisidiidae,2,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,,,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Polypedilum fallax group,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Polypedilum illinoense group,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Polypedilum laetum,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Psychomyiidae,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Psychomyiidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Stenelmis,70,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Stenelmis,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Tanytarsus,16,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Thienemannimyia group,7,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia,,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Tubificoid Naididae,19,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,,,,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060,Tvetenia paucunca,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Caecidotea communis,5,FALSE,FALSE,Arthropoda,Malacostraca,Isopoda,Asellidae,,,Caecidotea,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Chironomini,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Crangonyx,23,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,,,Crangonyx,8,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Dicrotendipes,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,8,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Dubiraphia,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Gammarus,5,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Gammaridae,,,Gammarus,8,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Hyalella,16,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,,Hyalella,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Hydropsyche betteni,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Lebertia,2,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,,,Lebertia,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Limnophyes,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Limnophyes,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Lumbriculidae,4,FALSE,FALSE,Annelida,Clitellata,Lumbriculida,Lumbriculidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Paratanytarsus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Paratanytarsus,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Physa,1,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Physidae,,,Physa,,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Polypedilum fallax group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Polypedilum illinoense group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Psychomyiidae,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Psychomyiidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Stenelmis,16,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Stenelmis,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Tanytarsus,9,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Thienemannimyia group,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia,,
MassDEP_2020_Bugs,LowGradientIBI,-71.2559826,2015060.R,Tubificoid Naididae,8,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,,,,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Ablabesmyia,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Acerpenna macdunnoughi,7,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acerpenna,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Acroneuria abnormis,3,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,,,Acroneuria,2,semi
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Agarodes,3,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Sericostomatidae,,,Agarodes,,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Agnetina capitata,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,Perlinae,Perlini,Agnetina,,semi
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Baetis,3,TRUE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Baetis,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Baetis pluto,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Baetis,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Boyeria grafiana,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Aeshnidae,,,Boyeria,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Brachycentrus numerosus,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Brachycentridae,,,Brachycentrus,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Calopteryx,28,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Calopteryx,5,semi
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Cheumatopsyche,2,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Cladotanytarsus,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Cladotanytarsus,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Corduliidae,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Corduliidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Corynoneura,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Corynoneura,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Cricotopus bicinctus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Cricotopus,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Cricotopus/Orthocladius,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,,8,
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Epeorus vitreus,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Epeorus,,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Glossosoma,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Glossosoma,5,multi
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Glossosomatidae,1,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Hemerodromia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Hemerodromia,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Heterotrissocladius,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heterotrissocladius,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Hydropsyche betteni,7,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Hydropsychidae,10,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Labiobaetis frondalis,6,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Labiobaetis,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Labrundinia,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Labrundinia,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Lepidostoma,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,,,Lepidostoma,5,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Leptophlebiidae,7,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Leuctra,12,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Leuctridae,,,Leuctra,2,uni
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Lumbriculidae,1,FALSE,FALSE,Annelida,Clitellata,Lumbriculida,Lumbriculidae,,,,5,
MassDEP_2020_Bugs,LowGradientIBI,-71.753811,2016009,Lype diversa,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Psychomyiidae,,,Lype,5,uni
