INDEX_NAME,INDEX_REGION,LAT,LONG,STATIONID,SAMPLEID,COLLMETH,TAXAID,N_TAXA,EXCLUDE,NONTARGET,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,TOLVAL,FFG,LIFE_CYCLE
MassDEP_2020_Bugs,LowGradientIBI,42.3193238,-71.3955834,B0935,2015009.R,RBP multihab,Pisidiidae,6,TRUE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,,,CF,
MassDEP_2020_Bugs,LowGradientIBI,42.3193238,-71.3955834,B0935,2015009.R,RBP multihab,Pisidium,1,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,Pisidium,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.3193238,-71.3955834,B0935,2015009.R,RBP multihab,Polypedilum illinoense group,6,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,42.3193238,-71.3955834,B0935,2015009.R,RBP multihab,Simulium,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.3193238,-71.3955834,B0935,2015009.R,RBP multihab,Tanytarsus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.3193238,-71.3955834,B0935,2015009.R,RBP multihab,Thienemanniella,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Thienemanniella,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.3193238,-71.3955834,B0935,2015009.R,RBP multihab,Tubificoid Naididae,8,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Acentrella,5,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Amnicolidae,6,FALSE,FALSE,Mollusca,Gastropoda,Littorinimorpha,Amnicolidae,,,,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Bezzia/Palpomyia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Caecidotea,13,FALSE,FALSE,Arthropoda,Malacostraca,Isopoda,Asellidae,,,Caecidotea,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Caenis,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Caenidae,,,Caenis,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Cheumatopsyche,3,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Coenagrionidae,15,FALSE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Crangonyx,1,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,,,Crangonyx,8,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Dicrotendipes,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,8,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Dubiraphia,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Enchytraeidae,1,FALSE,FALSE,Annelida,Clitellata,,Enchytraeidae,,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Helobdella modesta,1,FALSE,FALSE,Annelida,Hirudinea,Rhynchobdellida,Glossiphoniidae,,,Helobdella,8,PR,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Hyalella,101,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,,Hyalella,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Hydropsychidae,3,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,,5,CF,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Hydroptila,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,,,Hydroptila,5,SC,uni
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Hygrobates,3,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,,,Hygrobates,8,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Labiobaetis frondalis,5,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Labiobaetis,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Labrundinia pilosella,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Labrundinia,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Lebertia,1,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,,,Lebertia,8,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Lumbriculidae,1,FALSE,FALSE,Annelida,Clitellata,Lumbriculida,Lumbriculidae,,,,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Microtendipes rydalensis group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,5,CF,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Oxyethira,18,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,,,Oxyethira,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Parapoynx,1,FALSE,FALSE,Arthropoda,Insecta,Lepidoptera,Crambidae,Acentropinae,Nymphulini,Parapoynx,5,SH,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Paratanytarsus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Paratanytarsus,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Pentaneura,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Pentaneura,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Pisidiidae,2,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,,,CF,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Polypedilum,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Procladius,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Procladiini,Procladius,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Pseudochironomus,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Pseudochironomini,Pseudochironomus,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Rheotanytarsus pellucidus,60,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Simulium,6,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Stylaria lacustris,5,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,Stylaria,8,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Tanypodinae,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Tanytarsus,15,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Thienemanniella,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Thienemanniella,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Thienemannimyia group,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia,,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Triaenodes,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Triaenodes,5,SH,uni
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011,RBP multihab,Tubificoid Naididae,3,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Acentrella,3,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Amnicolidae,2,FALSE,FALSE,Mollusca,Gastropoda,Littorinimorpha,Amnicolidae,,,,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Caecidotea,6,FALSE,FALSE,Arthropoda,Malacostraca,Isopoda,Asellidae,,,Caecidotea,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Cheumatopsyche,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Coenagrionidae,4,FALSE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Enchytraeidae,1,FALSE,FALSE,Annelida,Clitellata,,Enchytraeidae,,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Helobdella modesta,1,FALSE,FALSE,Annelida,Hirudinea,Rhynchobdellida,Glossiphoniidae,,,Helobdella,8,PR,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Hyalella,24,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,,Hyalella,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Hydropsychidae,1,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,,5,CF,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Hygrobates,2,FALSE,FALSE,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,,,Hygrobates,8,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Labiobaetis frondalis,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Labiobaetis,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Lumbriculidae,1,FALSE,FALSE,Annelida,Clitellata,Lumbriculida,Lumbriculidae,,,,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Oxyethira,9,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,,,Oxyethira,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Paratanytarsus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Paratanytarsus,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Pisidiidae,1,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,,,CF,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Polypedilum,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Pseudochironomus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Pseudochironomini,Pseudochironomus,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Rheotanytarsus pellucidus,23,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Simulium,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Stylaria lacustris,3,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,Stylaria,8,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Tanytarsus,6,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Thienemanniella,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Thienemanniella,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Thienemannimyia group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia,,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.700651,-71.487647,B0942,2015011.R,RBP multihab,Tubificoid Naididae,1,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Acerpenna macdunnoughi,10,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acerpenna,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Acroneuria,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,,,Acroneuria,2,PR,semi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Aeshnidae,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Aeshnidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Ancyronyx variegatus,4,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Ancyronyx,5,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Baetis,3,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Baetis,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Bezzia/Palpomyia,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Brundiniella,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Macropelopiini,Brundiniella,,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Calopterygidae,18,TRUE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Calopteryx,2,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Calopteryx,5,PR,semi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Cheumatopsyche,3,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Cladotanytarsus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Cladotanytarsus,5,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Corynoneura,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Corynoneura,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Cricotopus,2,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Cricotopus,8,SH,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Cricotopus bicinctus,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Cricotopus,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Cricotopus/Orthocladius,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Diplocladius,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Diplocladius,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Dolophilodes distincta,11,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,2,CF,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Ephemerella,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,,,Ephemerella,2,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Eukiefferiella devonica group,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Eukiefferiella,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Eurylophella,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,,,Eurylophella,2,CG,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Glossosoma,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Glossosoma,5,SC,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Gomphidae,3,FALSE,FALSE,Arthropoda,Insecta,Odonata,Gomphidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Hemerodromia,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Hemerodromia,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Heterotrissocladius,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Heterotrissocladius,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Hexatoma,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tipulidae,Limoniinae,,Hexatoma,2,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Hydropsyche sparna,8,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Hydropsychidae,5,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,,5,CF,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Labiobaetis frondalis,22,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Labiobaetis,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Labrundinia pilosella,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Labrundinia,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Lepidostoma,4,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,,,Lepidostoma,5,SH,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Leuctra,10,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Leuctridae,,,Leuctra,2,SH,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Maccaffertium,7,TRUE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Maccaffertium modestum,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Micropsectra,56,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Micropsectra,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Microtendipes pedellus group,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,5,CF,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Microtendipes rydalensis group,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,5,CF,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Nais,5,FALSE,FALSE,Annelida,Clitellata,Tubificida,Naididae,Naidinae,,Nais,8,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Nanocladius,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Nanocladius,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Nigronia serricornis,1,FALSE,FALSE,Arthropoda,Insecta,Megaloptera,Corydalidae,,,Nigronia,5,PR,semi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Optioservus,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,,SC,semi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Optioservus tardella,11,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,5,SC,semi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Oulimnius latiusculus,8,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Oulimnius,5,SC,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Paraleptophlebia/Neoleptophlebia,2,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,,,,5,CG,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Parametriocnemus,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Parametriocnemus,5,CG,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Perlodidae,2,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlodidae,,,,5,PR,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Pisidiidae,1,TRUE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,,,CF,
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Pisidium,1,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Pisidiidae,,,Pisidium,5,CF,uni
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Polypedilum aviceps,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Polypedilum illinoense group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,multi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Psilotreta frontalis,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Odontoceridae,,,Psilotreta,5,SC,semi
MassDEP_2020_Bugs,LowGradientIBI,42.664623,-71.753811,B0868,2015012,RBP multihab,Rhagovelia,1,FALSE,TRUE,Arthropoda,Insecta,Hemiptera,Veliidae,,,Rhagovelia,,PR,uni
